GAME_ID,year_ID,AWAY_TEAM_ID,INN_CT,BAT_HOME_ID,OUTS_CT,BALLS_CT,STRIKES_CT,PITCH_SEQ_TX,AWAY_SCORE_CT,HOME_SCORE_CT,BAT_ID,BAT_HAND_CD,RESP_BAT_ID,RESP_BAT_HAND_CD,PIT_ID,PIT_HAND_CD,RES_PIT_ID,RES_PIT_HAND_CD,POS2_FLD_ID,POS3_FLD_ID,POS4_FLD_ID,POS5_FLD_ID,POS6_FLD_ID,POS7_FLD_ID,POS8_FLD_ID,POS9_FLD_ID,BASE1_RUN_ID,BASE2_RUN_ID,BASE3_RUN_ID,EVENT_TX,LEADOFF_FL,PH_FL,BAT_FLD_CD,BAT_LINEUP_ID,EVENT_CD,BAT_EVENT_FL,AB_FL,H_CD,SH_FL,SF_FL,EVENT_OUTS_CT,DP_FL,TP_FL,RBI_CT,WP_FL,PB_FL,FLD_CD,BATTEDBALL_CD,BUNT_FL,FOUL_FL,BATTEDBALL_LOC_TX,ERR_CT,ERR1_FLD_CD,ERR1_CD,ERR2_FLD_CD,ERR2_CD,ERR3_FLD_CD,ERR3_CD,BAT_DEST_ID,RUN1_DEST_ID,RUN2_DEST_ID,RUN3_DEST_ID,BAT_PLAY_TX,RUN1_PLAY_TX,RUN2_PLAY_TX,RUN3_PLAY_TX,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,RUN1_RESP_PIT_ID,RUN2_RESP_PIT_ID,RUN3_RESP_PIT_ID,GAME_NEW_FL,GAME_END_FL,PR_RUN1_FL,PR_RUN2_FL,PR_RUN3_FL,REMOVED_FOR_PR_RUN1_ID,REMOVED_FOR_PR_RUN2_ID,REMOVED_FOR_PR_RUN3_ID,REMOVED_FOR_PH_BAT_ID,REMOVED_FOR_PH_BAT_FLD_CD,PO1_FLD_CD,PO2_FLD_CD,PO3_FLD_CD,ASS1_FLD_CD,ASS2_FLD_CD,ASS3_FLD_CD,ASS4_FLD_CD,ASS5_FLD_CD,EVENT_ID,HOME_TEAM_ID,BAT_TEAM_ID,FLD_TEAM_ID,BAT_LAST_ID,INN_NEW_FL,INN_END_FL,START_BAT_SCORE_CT,START_FLD_SCORE_CT,INN_RUNS_CT,GAME_PA_CT,INN_PA_CT,PA_NEW_FL,PA_TRUNC_FL,START_BASES_CD,END_BASES_CD,BAT_START_FL,RESP_BAT_START_FL,BAT_ON_DECK_ID,BAT_IN_HOLD_ID,PIT_START_FL,RESP_PIT_START_FL,RUN1_FLD_CD,RUN1_LINEUP_CD,RUN1_ORIGIN_EVENT_ID,RUN2_FLD_CD,RUN2_LINEUP_CD,RUN2_ORIGIN_EVENT_ID,RUN3_FLD_CD,RUN3_LINEUP_CD,RUN3_ORIGIN_EVENT_ID,RUN1_RESP_CAT_ID,RUN2_RESP_CAT_ID,RUN3_RESP_CAT_ID,PA_BALL_CT,PA_CALLED_BALL_CT,PA_INTENT_BALL_CT,PA_PITCHOUT_BALL_CT,PA_HITBATTER_BALL_CT,PA_OTHER_BALL_CT,PA_STRIKE_CT,PA_CALLED_STRIKE_CT,PA_SWINGMISS_STRIKE_CT,PA_FOUL_STRIKE_CT,PA_INPLAY_STRIKE_CT,PA_OTHER_STRIKE_CT,EVENT_RUNS_CT,FLD_ID,BASE2_FORCE_FL,BASE3_FORCE_FL,BASE4_FORCE_FL,BAT_SAFE_ERR_FL,BAT_FATE_ID,RUN1_FATE_ID,RUN2_FATE_ID,RUN3_FATE_ID,FATE_RUNS_CT,ASS6_FLD_CD,ASS7_FLD_CD,ASS8_FLD_CD,ASS9_FLD_CD,ASS10_FLD_CD,UNKNOWN_OUT_EXC_FL,UNCERTAIN_PLAY_EXC_FL
ANA201304100,2013,OAK,1,1,1,0,1,CX,1,0,hamij003,L,hamij003,L,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,,pujoa001,calla001,8/SF/F.3-H,F,F,9,4,2,T,F,0,F,T,1,F,F,1,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,2,4,8,,,,F,F,F,F,F,F,F,F,F,,milot001,milot001,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,9,ANA,ANA,OAK,1,F,F,0,1,0,3,3,T,F,6,2,T,T,trumm001,kendh001,T,T,0,0,0,10,3,8,5,2,7,,jasoj001,jasoj001,0,0,0,0,0,0,2,1,0,0,1,0,1,crisc001,F,F,F,F,0,0,0,4,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,1,1,2,0,0,X,1,1,trumm001,R,trumm001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,,pujoa001,,4/P,F,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,0,2,0,4,,,,F,F,F,F,F,F,F,F,F,,milot001,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,10,ANA,ANA,OAK,1,F,T,1,1,1,4,4,T,F,2,2,T,T,kendh001,harrb001,T,T,0,0,0,10,3,8,0,0,0,,jasoj001,,0,0,0,0,0,0,1,0,0,0,1,0,0,sogae001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,2,0,0,0,1,CX,1,1,mossb001,L,mossb001,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,,,8/F,T,F,3,5,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,11,ANA,OAK,ANA,0,T,F,1,1,0,4,0,T,F,0,0,T,T,younc004,smits002,T,T,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,2,1,0,0,1,0,0,bourp001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,2,0,1,1,2,CBSX,1,1,younc004,R,younc004,R,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,,,53/G,F,F,9,6,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,12,ANA,OAK,ANA,0,F,F,1,1,0,5,1,T,F,0,0,T,T,smits002,donaj001,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,3,1,1,0,1,0,0,calla001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,2,0,2,1,1,BFX,1,1,smits002,L,smits002,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,,,D9/L,F,F,10,7,21,T,T,2,F,F,0,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,13,ANA,OAK,ANA,0,F,F,1,1,0,6,2,T,F,0,2,T,T,donaj001,sogae001,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,2,0,0,1,1,0,0,hamij003,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,2,0,2,3,1,*BFBBX,1,1,donaj001,R,donaj001,R,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,smits002,,9/F,F,F,5,8,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,2,0,9,,,,F,F,F,F,F,F,F,F,F,,blanj001,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,14,ANA,OAK,ANA,0,F,T,1,1,0,7,3,T,F,2,2,T,T,sogae001,crisc001,T,T,0,0,0,10,7,13,0,0,0,,iannc001,,3,3,0,0,0,0,2,0,0,1,1,0,0,hamij003,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,2,1,0,0,2,CSX,1,1,kendh001,R,kendh001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,,,,S8/G,T,F,4,6,20,T,T,1,F,F,0,F,F,0,F,F,8,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,15,ANA,ANA,OAK,1,T,F,1,1,0,5,0,T,F,0,1,T,T,harrb001,iannc001,T,T,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,1,1,0,1,0,0,crisc001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,2,1,0,2,2,CB1F1F*BC,1,1,harrb001,R,harrb001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,kendh001,,,K,F,F,6,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,0,0,2,,,,F,F,F,F,F,F,F,F,F,milot001,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,16,ANA,ANA,OAK,1,F,F,1,1,0,6,1,T,F,1,1,T,T,iannc001,bourp001,T,T,4,6,15,0,0,0,0,0,0,jasoj001,,,2,2,0,0,0,0,4,2,0,2,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,2,1,1,3,1,*B*B1BCB,1,1,iannc001,R,iannc001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,kendh001,,,W.1-2,F,F,2,8,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,milot001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,17,ANA,ANA,OAK,1,F,F,1,1,0,7,2,T,F,1,3,T,T,bourp001,troum001,T,T,4,6,15,0,0,0,0,0,0,jasoj001,,,4,4,0,0,0,0,1,1,0,0,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,2,1,1,1,2,CSBS,1,1,bourp001,R,bourp001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,iannc001,kendh001,,K,F,F,8,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,1,2,0,2,,,,F,F,F,F,F,F,F,F,F,milot001,milot001,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,18,ANA,ANA,OAK,1,F,F,1,1,0,8,3,T,F,3,3,T,T,troum001,calla001,T,T,2,8,17,4,6,15,0,0,0,jasoj001,jasoj001,,1,1,0,0,0,0,3,1,2,0,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,2,1,2,2,1,*BBCX,1,1,troum001,R,troum001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,iannc001,kendh001,,9/F,F,F,7,1,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,1,2,0,9,,,,F,F,F,F,F,F,F,F,F,milot001,milot001,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,19,ANA,ANA,OAK,1,F,T,1,1,0,9,4,T,F,3,3,T,T,calla001,pujoa001,T,T,2,8,17,4,6,15,0,0,0,jasoj001,jasoj001,,2,2,0,0,0,0,2,1,0,0,1,0,0,younc004,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,0,0,1,1,BFX,1,1,sogae001,L,sogae001,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,,,S9/L.B-2(E9),T,F,4,9,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,1,9,F,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,20,ANA,OAK,ANA,0,T,F,1,1,0,8,0,T,F,0,2,T,T,crisc001,jasoj001,T,T,0,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,2,0,0,1,1,0,0,hamij003,F,F,F,F,4,0,0,0,3,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,0,0,0,2,CSFFX,1,1,crisc001,L,crisc001,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,sogae001,,43/G.2-3,F,F,8,1,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,3,0,43,,,,F,F,F,F,F,F,F,F,F,,blanj001,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,21,ANA,OAK,ANA,0,F,F,1,1,0,9,1,T,F,2,4,T,T,jasoj001,lowrj001,T,T,0,0,0,4,9,20,0,0,0,,iannc001,,0,0,0,0,0,0,5,1,1,2,1,0,0,kendh001,F,F,F,F,0,0,4,0,3,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,0,1,1,2,FTBX,1,1,jasoj001,L,jasoj001,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,,sogae001,S9/L.3-H,F,F,2,2,20,T,T,1,F,F,0,F,F,1,F,F,9,L,F,F,,0,0,N,0,N,0,N,1,0,0,4,,,,,F,F,F,F,F,F,F,F,F,,,blanj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,22,ANA,OAK,ANA,0,F,F,1,1,0,10,2,T,F,4,1,T,T,lowrj001,cespy001,T,T,0,0,0,0,0,0,4,9,20,,,iannc001,1,1,0,0,0,0,3,0,0,2,1,0,1,hamij003,F,F,F,F,4,0,0,4,2,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,0,1,1,0,BX,2,1,lowrj001,L,lowrj001,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,jasoj001,,,S7/L.1-2,F,F,6,3,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,blanj001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,23,ANA,OAK,ANA,0,F,F,2,1,1,11,3,T,F,1,3,T,T,cespy001,mossb001,T,T,2,2,22,0,0,0,0,0,0,iannc001,,,1,1,0,0,0,0,1,0,0,0,1,0,0,troum001,F,F,F,F,4,4,0,0,2,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,0,1,2,0,*BBX,2,1,cespy001,R,cespy001,R,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,lowrj001,jasoj001,,8/F.2-3,F,F,7,4,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,1,3,0,8,,,,F,F,F,F,F,F,F,F,F,blanj001,blanj001,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,24,ANA,OAK,ANA,0,F,F,2,1,1,12,4,T,F,3,5,T,T,mossb001,younc004,T,T,6,3,23,2,2,22,0,0,0,iannc001,iannc001,,2,2,0,0,0,0,1,0,0,0,1,0,0,bourp001,F,F,F,F,0,4,4,0,2,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,0,2,0,0,X,2,1,mossb001,L,mossb001,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,lowrj001,,jasoj001,T9/G.3-H;1-H,F,F,3,5,22,T,T,3,F,F,0,F,F,2,F,F,9,G,F,F,,0,0,N,0,N,0,N,3,4,0,4,,,,,F,F,F,F,F,F,F,F,F,blanj001,,blanj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,25,ANA,OAK,ANA,0,F,F,2,1,1,13,5,T,F,5,4,T,T,younc004,smits002,T,T,6,3,23,0,0,0,2,2,22,iannc001,,iannc001,0,0,0,0,0,0,1,0,0,0,1,0,2,hamij003,F,F,F,F,0,4,0,4,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,0,2,1,0,BX,4,1,younc004,R,younc004,R,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,,mossb001,53/G,F,F,9,6,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,3,53,,,,F,F,F,F,F,F,F,F,F,,,blanj001,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,26,ANA,OAK,ANA,0,F,T,4,1,3,14,6,T,F,4,4,T,T,smits002,donaj001,T,T,0,0,0,0,0,0,3,5,25,,,iannc001,1,1,0,0,0,0,1,0,0,0,1,0,0,calla001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,1,0,3,2,BBBCCX,4,1,calla001,R,calla001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,,,,53/G,T,F,5,2,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,27,ANA,ANA,OAK,1,T,F,1,4,0,10,0,T,F,0,0,T,T,pujoa001,hamij003,T,T,0,0,0,0,0,0,0,0,0,,,,3,3,0,0,0,0,3,2,0,0,1,0,0,donaj001,F,F,F,F,0,0,0,0,1,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,1,1,2,1,BBCX,4,1,pujoa001,R,pujoa001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,,,,S7/L,F,F,10,3,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,28,ANA,ANA,OAK,1,F,F,1,4,0,11,1,T,F,0,1,T,T,hamij003,trumm001,T,T,0,0,0,0,0,0,0,0,0,,,,2,2,0,0,0,0,2,1,0,0,1,0,0,cespy001,F,F,F,F,4,0,0,0,1,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,1,1,0,0,X,4,1,hamij003,L,hamij003,L,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,pujoa001,,,D7/L.1-3,F,F,9,4,21,T,T,2,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,2,3,0,0,,,,,F,F,F,F,F,F,F,F,F,milot001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,29,ANA,ANA,OAK,1,F,F,1,4,0,12,2,T,F,1,6,T,T,trumm001,kendh001,T,T,10,3,28,0,0,0,0,0,0,jasoj001,,,0,0,0,0,0,0,1,0,0,0,1,0,0,cespy001,F,F,F,F,0,4,0,0,1,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,1,1,0,0,X,4,1,trumm001,R,trumm001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,,hamij003,pujoa001,E6/TH1/G.3-H,F,F,3,5,18,T,T,0,F,F,0,F,F,1,F,F,6,G,F,F,,1,6,T,0,N,0,N,1,0,2,4,,,,,F,F,F,F,F,F,F,F,F,,milot001,milot001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,30,ANA,ANA,OAK,1,F,F,1,4,0,13,3,T,F,6,3,T,T,kendh001,harrb001,T,T,0,0,0,9,4,29,10,3,28,,jasoj001,jasoj001,0,0,0,0,0,0,1,0,0,0,1,0,1,lowrj001,F,F,F,T,0,0,0,4,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,1,1,1,2,BFLX,4,2,kendh001,R,kendh001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,trumm001,hamij003,,54(1)/FO/G.2-3,F,F,4,6,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,1,0,3,0,,54,,,F,F,F,F,F,F,F,F,F,milot001,milot001,,F,F,F,F,F,,,,,0,4,0,0,5,0,0,0,0,31,ANA,ANA,OAK,1,F,F,2,4,1,14,4,T,F,3,5,T,T,harrb001,iannc001,T,T,3,5,30,9,4,29,0,0,0,jasoj001,jasoj001,,1,1,0,0,0,0,3,0,0,2,1,0,0,donaj001,T,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,3,1,2,0,1,CX,4,2,harrb001,R,harrb001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,kendh001,,hamij003,54(1)/FO/G,F,F,6,7,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,1,0,0,3,,54,,,F,F,F,F,F,F,F,F,F,milot001,,milot001,F,F,F,F,F,,,,,0,4,0,0,5,0,0,0,0,32,ANA,ANA,OAK,1,F,T,2,4,1,15,5,T,F,5,5,T,T,iannc001,bourp001,T,T,4,6,31,0,0,0,9,4,29,jasoj001,,jasoj001,0,0,0,0,0,0,2,1,0,0,1,0,0,donaj001,T,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,4,0,0,0,0,X,4,2,smits002,L,smits002,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,,,D7/L,T,F,10,7,21,T,T,2,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,33,ANA,OAK,ANA,0,T,F,4,2,0,15,0,T,F,0,2,T,T,donaj001,sogae001,T,T,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,troum001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,4,0,0,1,2,FF*BX,4,2,donaj001,R,donaj001,R,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,smits002,,43/G.2-3,F,F,5,8,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,3,0,43,,,,F,F,F,F,F,F,F,F,F,,blanj001,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,34,ANA,OAK,ANA,0,F,F,4,2,0,16,1,T,F,2,4,T,T,sogae001,crisc001,T,T,0,0,0,10,7,33,0,0,0,,iannc001,,1,1,0,0,0,0,3,0,0,2,1,0,0,kendh001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,4,0,1,2,1,BBCX,4,2,sogae001,L,sogae001,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,,smits002,3/G,F,F,4,9,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,3,3,,,,F,F,F,F,F,F,F,F,F,,,blanj001,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,35,ANA,OAK,ANA,0,F,F,4,2,0,17,2,T,F,4,4,T,T,crisc001,jasoj001,T,T,0,0,0,0,0,0,10,7,33,,,iannc001,2,2,0,0,0,0,2,1,0,0,1,0,0,trumm001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,4,0,2,3,1,BBCBB,4,2,crisc001,L,crisc001,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,,,smits002,W,F,F,8,1,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,3,,,,,F,F,F,F,F,F,F,F,F,,,blanj001,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,36,ANA,OAK,ANA,0,F,F,4,2,0,18,3,T,F,4,5,T,T,jasoj001,lowrj001,T,T,0,0,0,0,0,0,10,7,33,,,iannc001,4,4,0,0,0,0,1,1,0,0,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,4,0,2,1,1,BCX,4,2,jasoj001,L,jasoj001,L,blanj001,R,blanj001,R,iannc001,trumm001,kendh001,calla001,harrb001,troum001,bourp001,hamij003,crisc001,,smits002,43/G,F,F,2,2,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,1,0,3,43,,,,F,F,F,F,F,F,F,F,F,blanj001,,blanj001,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,37,ANA,OAK,ANA,0,F,T,4,2,0,19,4,T,F,5,5,T,T,lowrj001,cespy001,T,T,8,1,36,0,0,0,10,7,33,iannc001,,iannc001,1,1,0,0,0,0,2,1,0,0,1,0,0,kendh001,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,4,1,0,3,2,FBSFBBFB,4,2,iannc001,R,iannc001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,,,,W,T,F,2,8,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,38,ANA,ANA,OAK,1,T,F,2,4,0,16,0,T,F,0,1,T,T,bourp001,troum001,T,T,0,0,0,0,0,0,0,0,0,,,,4,4,0,0,0,0,4,0,1,3,0,0,0,,F,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
ANA201304100,2013,OAK,4,1,0,1,1,L1BX,4,2,bourp001,R,bourp001,R,milot001,L,milot001,L,jasoj001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,iannc001,,,64(1)3/GDP,F,F,8,9,2,T,T,0,F,F,2,T,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,64,,,F,F,F,F,F,F,F,F,F,milot001,,,F,F,F,F,F,,,,,0,4,3,0,6,4,0,0,0,39,ANA,ANA,OAK,1,F,F,2,4,0,17,1,T,F,1,0,T,T,troum001,calla001,T,T,2,8,38,0,0,0,0,0,0,jasoj001,,,1,1,0,0,0,0,2,0,0,1,1,0,0,lowrj001,T,F,F,F,0,0,0,0,0,0,0,0,0,0,F,F
